
Sync-Point 0, Time: 0.015625, Redshift: 63, Systemstep: 0, Dloga: 0, Nsync-grv:      32768, Nsync-hyd:          0
Sync-Point 16, Time: 0.0166741, Redshift: 58.9734, Systemstep: 6.75829e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 17, Time: 0.0167419, Redshift: 58.7303, Systemstep: 6.78579e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 18, Time: 0.0168101, Redshift: 58.4882, Systemstep: 6.81341e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 19, Time: 0.0168785, Redshift: 58.2471, Systemstep: 6.84114e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 20, Time: 0.0169472, Redshift: 58.0069, Systemstep: 6.86898e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 21, Time: 0.0170161, Redshift: 57.7678, Systemstep: 6.89693e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 22, Time: 0.0170854, Redshift: 57.5296, Systemstep: 6.925e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 23, Time: 0.0171549, Redshift: 57.2923, Systemstep: 6.95318e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 24, Time: 0.0172247, Redshift: 57.0561, Systemstep: 6.98148e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 25, Time: 0.0172948, Redshift: 56.8208, Systemstep: 7.00989e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 26, Time: 0.0173652, Redshift: 56.5864, Systemstep: 7.03842e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 27, Time: 0.0174359, Redshift: 56.353, Systemstep: 7.06706e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 28, Time: 0.0175068, Redshift: 56.1205, Systemstep: 7.09582e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 29, Time: 0.0175781, Redshift: 55.889, Systemstep: 7.1247e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 30, Time: 0.0176496, Redshift: 55.6584, Systemstep: 7.1537e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 31, Time: 0.0177215, Redshift: 55.4288, Systemstep: 7.18281e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 32, Time: 0.0177936, Redshift: 55.2001, Systemstep: 7.21204e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 33, Time: 0.017866, Redshift: 54.9723, Systemstep: 7.24139e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 34, Time: 0.0179387, Redshift: 54.7454, Systemstep: 7.27086e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 35, Time: 0.0180117, Redshift: 54.5195, Systemstep: 7.30045e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 36, Time: 0.018085, Redshift: 54.2944, Systemstep: 7.33016e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 37, Time: 0.0181586, Redshift: 54.0703, Systemstep: 7.35999e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 38, Time: 0.0182325, Redshift: 53.8471, Systemstep: 7.38995e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 39, Time: 0.0183067, Redshift: 53.6248, Systemstep: 7.42002e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 40, Time: 0.0183812, Redshift: 53.4034, Systemstep: 7.45022e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 41, Time: 0.018456, Redshift: 53.1829, Systemstep: 7.48054e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 42, Time: 0.0185311, Redshift: 52.9633, Systemstep: 7.51098e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 43, Time: 0.0186065, Redshift: 52.7446, Systemstep: 7.54155e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 44, Time: 0.0186823, Redshift: 52.5267, Systemstep: 7.57224e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 45, Time: 0.0187583, Redshift: 52.3098, Systemstep: 7.60306e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 46, Time: 0.0188346, Redshift: 52.0937, Systemstep: 7.634e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 47, Time: 0.0189113, Redshift: 51.8785, Systemstep: 7.66507e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 48, Time: 0.0189882, Redshift: 51.6642, Systemstep: 7.69626e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 49, Time: 0.0190655, Redshift: 51.4507, Systemstep: 7.72758e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 50, Time: 0.0191431, Redshift: 51.2381, Systemstep: 7.75903e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 51, Time: 0.019221, Redshift: 51.0264, Systemstep: 7.79061e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 52, Time: 0.0192992, Redshift: 50.8155, Systemstep: 7.82231e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 53, Time: 0.0193778, Redshift: 50.6055, Systemstep: 7.85415e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 54, Time: 0.0194566, Redshift: 50.3963, Systemstep: 7.88611e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 55, Time: 0.0195358, Redshift: 50.188, Systemstep: 7.91821e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 56, Time: 0.0196153, Redshift: 49.9805, Systemstep: 7.95043e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 57, Time: 0.0196952, Redshift: 49.7739, Systemstep: 7.98279e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 58, Time: 0.0197753, Redshift: 49.5681, Systemstep: 8.01527e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 59, Time: 0.0198558, Redshift: 49.3632, Systemstep: 8.04789e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 60, Time: 0.0199366, Redshift: 49.159, Systemstep: 8.08064e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 61, Time: 0.0200177, Redshift: 48.9557, Systemstep: 8.11353e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 62, Time: 0.0200992, Redshift: 48.7532, Systemstep: 8.14655e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 63, Time: 0.020181, Redshift: 48.5516, Systemstep: 8.1797e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 64, Time: 0.0202631, Redshift: 48.3507, Systemstep: 8.21299e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 65, Time: 0.0203456, Redshift: 48.1507, Systemstep: 8.24642e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 66, Time: 0.0204284, Redshift: 47.9515, Systemstep: 8.27998e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 67, Time: 0.0205115, Redshift: 47.7531, Systemstep: 8.31367e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 68, Time: 0.020595, Redshift: 47.5555, Systemstep: 8.34751e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 69, Time: 0.0206788, Redshift: 47.3587, Systemstep: 8.38148e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 70, Time: 0.020763, Redshift: 47.1627, Systemstep: 8.41559e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 71, Time: 0.0208475, Redshift: 46.9675, Systemstep: 8.44984e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 72, Time: 0.0209323, Redshift: 46.773, Systemstep: 8.48423e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 73, Time: 0.0210175, Redshift: 46.5794, Systemstep: 8.51875e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 74, Time: 0.021103, Redshift: 46.3866, Systemstep: 8.55342e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 75, Time: 0.0211889, Redshift: 46.1945, Systemstep: 8.58823e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 76, Time: 0.0212751, Redshift: 46.0032, Systemstep: 8.62318e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 77, Time: 0.0213617, Redshift: 45.8127, Systemstep: 8.65828e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 78, Time: 0.0214487, Redshift: 45.623, Systemstep: 8.69351e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 79, Time: 0.0215359, Redshift: 45.434, Systemstep: 8.72889e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 80, Time: 0.0216236, Redshift: 45.2458, Systemstep: 8.76442e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 81, Time: 0.0217116, Redshift: 45.0583, Systemstep: 8.80008e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 82, Time: 0.0218, Redshift: 44.8717, Systemstep: 8.8359e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 83, Time: 0.0218887, Redshift: 44.6857, Systemstep: 8.87186e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 84, Time: 0.0219777, Redshift: 44.5006, Systemstep: 8.90796e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 85, Time: 0.0220672, Redshift: 44.3161, Systemstep: 8.94421e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 86, Time: 0.022157, Redshift: 44.1325, Systemstep: 8.98061e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 87, Time: 0.0222472, Redshift: 43.9495, Systemstep: 9.01716e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 88, Time: 0.0223377, Redshift: 43.7673, Systemstep: 9.05386e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 89, Time: 0.0224286, Redshift: 43.5859, Systemstep: 9.09071e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 90, Time: 0.0225199, Redshift: 43.4052, Systemstep: 9.1277e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 91, Time: 0.0226115, Redshift: 43.2252, Systemstep: 9.16485e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 92, Time: 0.0227036, Redshift: 43.046, Systemstep: 9.20215e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 93, Time: 0.022796, Redshift: 42.8674, Systemstep: 9.2396e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 94, Time: 0.0228887, Redshift: 42.6896, Systemstep: 9.2772e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 95, Time: 0.0229819, Redshift: 42.5125, Systemstep: 9.31495e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 96, Time: 0.0230754, Redshift: 42.3362, Systemstep: 9.35286e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 97, Time: 0.0231693, Redshift: 42.1605, Systemstep: 9.39093e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 98, Time: 0.0232636, Redshift: 41.9856, Systemstep: 9.42914e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 99, Time: 0.0233583, Redshift: 41.8114, Systemstep: 9.46752e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 100, Time: 0.0234533, Redshift: 41.6378, Systemstep: 9.50605e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 101, Time: 0.0235488, Redshift: 41.465, Systemstep: 9.54473e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 102, Time: 0.0236446, Redshift: 41.2929, Systemstep: 9.58358e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 103, Time: 0.0237409, Redshift: 41.1215, Systemstep: 9.62258e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 104, Time: 0.0238375, Redshift: 40.9508, Systemstep: 9.66174e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 105, Time: 0.0239345, Redshift: 40.7807, Systemstep: 9.70106e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 106, Time: 0.0240319, Redshift: 40.6114, Systemstep: 9.74054e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 107, Time: 0.0241297, Redshift: 40.4427, Systemstep: 9.78018e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 108, Time: 0.0242279, Redshift: 40.2747, Systemstep: 9.81998e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 109, Time: 0.0243265, Redshift: 40.1075, Systemstep: 9.85995e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 110, Time: 0.0244255, Redshift: 39.9408, Systemstep: 9.90007e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 111, Time: 0.0245249, Redshift: 39.7749, Systemstep: 9.94036e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 112, Time: 0.0246247, Redshift: 39.6096, Systemstep: 9.98082e-05, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 113, Time: 0.0247249, Redshift: 39.445, Systemstep: 0.000100214, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 114, Time: 0.0248255, Redshift: 39.2811, Systemstep: 0.000100622, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 115, Time: 0.0249266, Redshift: 39.1178, Systemstep: 0.000101032, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 116, Time: 0.025028, Redshift: 38.9552, Systemstep: 0.000101443, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 117, Time: 0.0251299, Redshift: 38.7933, Systemstep: 0.000101856, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 118, Time: 0.0252321, Redshift: 38.632, Systemstep: 0.00010227, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 119, Time: 0.0253348, Redshift: 38.4714, Systemstep: 0.000102686, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 120, Time: 0.0254379, Redshift: 38.3114, Systemstep: 0.000103104, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 121, Time: 0.0255415, Redshift: 38.152, Systemstep: 0.000103524, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 122, Time: 0.0256454, Redshift: 37.9934, Systemstep: 0.000103945, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 123, Time: 0.0257498, Redshift: 37.8353, Systemstep: 0.000104368, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 124, Time: 0.0258546, Redshift: 37.6779, Systemstep: 0.000104793, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 125, Time: 0.0259598, Redshift: 37.5211, Systemstep: 0.000105219, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 126, Time: 0.0260654, Redshift: 37.365, Systemstep: 0.000105648, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 127, Time: 0.0261715, Redshift: 37.2095, Systemstep: 0.000106078, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 128, Time: 0.026278, Redshift: 37.0546, Systemstep: 0.000106509, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 129, Time: 0.026385, Redshift: 36.9004, Systemstep: 0.000106943, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 130, Time: 0.0264923, Redshift: 36.7468, Systemstep: 0.000107378, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 131, Time: 0.0266001, Redshift: 36.5938, Systemstep: 0.000107815, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 132, Time: 0.0267084, Redshift: 36.4414, Systemstep: 0.000108254, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 133, Time: 0.0268171, Redshift: 36.2896, Systemstep: 0.000108694, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 134, Time: 0.0269262, Redshift: 36.1385, Systemstep: 0.000109137, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 135, Time: 0.0270358, Redshift: 35.988, Systemstep: 0.000109581, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 136, Time: 0.0271458, Redshift: 35.8381, Systemstep: 0.000110027, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 137, Time: 0.0272563, Redshift: 35.6887, Systemstep: 0.000110475, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 138, Time: 0.0273672, Redshift: 35.54, Systemstep: 0.000110924, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 139, Time: 0.0274786, Redshift: 35.3919, Systemstep: 0.000111376, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 140, Time: 0.0275904, Redshift: 35.2444, Systemstep: 0.000111829, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 141, Time: 0.0277027, Redshift: 35.0975, Systemstep: 0.000112284, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 142, Time: 0.0278155, Redshift: 34.9512, Systemstep: 0.000112741, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 143, Time: 0.0279287, Redshift: 34.8055, Systemstep: 0.0001132, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 144, Time: 0.0280423, Redshift: 34.6604, Systemstep: 0.00011366, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 145, Time: 0.0281565, Redshift: 34.5158, Systemstep: 0.000114123, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 146, Time: 0.028271, Redshift: 34.3719, Systemstep: 0.000114587, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 147, Time: 0.0283861, Redshift: 34.2285, Systemstep: 0.000115054, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 148, Time: 0.0285016, Redshift: 34.0857, Systemstep: 0.000115522, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 149, Time: 0.0286176, Redshift: 33.9435, Systemstep: 0.000115992, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 150, Time: 0.0287341, Redshift: 33.8019, Systemstep: 0.000116464, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 151, Time: 0.028851, Redshift: 33.6608, Systemstep: 0.000116938, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 152, Time: 0.0289684, Redshift: 33.5203, Systemstep: 0.000117414, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 153, Time: 0.0290863, Redshift: 33.3804, Systemstep: 0.000117892, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 154, Time: 0.0292047, Redshift: 33.2411, Systemstep: 0.000118372, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 155, Time: 0.0293235, Redshift: 33.1023, Systemstep: 0.000118853, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 156, Time: 0.0294429, Redshift: 32.9641, Systemstep: 0.000119337, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 157, Time: 0.0295627, Redshift: 32.8264, Systemstep: 0.000119823, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 158, Time: 0.029683, Redshift: 32.6893, Systemstep: 0.00012031, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 159, Time: 0.0298038, Redshift: 32.5528, Systemstep: 0.0001208, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 160, Time: 0.0299251, Redshift: 32.4168, Systemstep: 0.000121292, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 161, Time: 0.0300469, Redshift: 32.2813, Systemstep: 0.000121785, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 162, Time: 0.0301692, Redshift: 32.1464, Systemstep: 0.000122281, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 163, Time: 0.0302919, Redshift: 32.0121, Systemstep: 0.000122778, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 164, Time: 0.0304152, Redshift: 31.8783, Systemstep: 0.000123278, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 165, Time: 0.030539, Redshift: 31.745, Systemstep: 0.00012378, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 166, Time: 0.0306633, Redshift: 31.6123, Systemstep: 0.000124284, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 167, Time: 0.0307881, Redshift: 31.4801, Systemstep: 0.000124789, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 168, Time: 0.0309134, Redshift: 31.3485, Systemstep: 0.000125297, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 169, Time: 0.0310392, Redshift: 31.2173, Systemstep: 0.000125807, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

Sync-Point 170, Time: 0.0311655, Redshift: 31.0868, Systemstep: 0.000126319, Dloga: 0.00406141, Nsync-grv:      32768, Nsync-hyd:          0

